NPRI ID,Facility name,Company name,Address,City,Province,Latitude,Longitude,Emissions,Units,Facility details,Facility information,Report year
21584,Edmonton Dreco 75th Street,National Oilwell Varco,6415 75th Street,Edmonton,Alberta,53.5,-113.44,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0921584&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/21584,2021
21585,Cranbrook,Revolution Environmental Solutions Acquisition Gp Inc,2101 Theatre Road,Cranbrook,British Columbia,49.539,-115.7523,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0921585&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/21585,2021
21587,Winfield,Revolution Environmental Solutions Acquisition Gp Inc,9595 McCarthy Road,Kelowna,British Columbia,50.0227,-119.3947,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0921587&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/21587,2021
21948,Saskatoon Branch - 103rd St.,Doepker Industries Ltd.,,Saskatoon,Saskatchewan,52.13,-106.595,0.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0921948&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/21948,2021
22627,3 Cdsg/Bs 3 Div Edmonton - Champ Tir/ Kipp Range,Dnd/ Mdn,,Calgary,Alberta,49.4499,-112.5701,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0922627&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22627,2021
22858,Moose Jaw Branch - Caribou St.,Doepker Industries Ltd.,,Moose Jaw,Saskatchewan,50.3968,-105.5909,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0922858&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/22858,2021
23033,4 Wing Cold Lake- Pler,Department of National Defence,,Cold Lake,Alberta,54.7913,-110.0593,1,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923033&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23033,2021
23256,Lloydminster Inspection,Nov Canada Ulc,,Lloydminster,Alberta,53.3007,-110.1005,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923256&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23256,2021
23273,Seabee,Sgo Mining Inc.,,Saskatoon,Saskatchewan,55.6884,-103.6151,0.1,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923273&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23273,2021
23274,Bucko Lake Mine,Canickel Mining Limited,371 Fleming Drive,Wabowden,Manitoba,54.8779,-98.6562,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923274&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23274,2021
23275,Horizon Oil Sands Processing Plant and Mine,Canadian Natural Resources Limited,,Fort McMurray,Alberta,57.3354,-111.7556,16.28,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923275&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23275,2021
23560,Cst Coal,Cst Canada Coal Limited,,Md of Greenview,Alberta,54.0066,-119.1055,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923560&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23560,2021
23737,Daam Galvanizing (Saskatoon) Ltd,Daam Galvanizing (Saskatoon) Ltd.,,Saskatoon,Saskatchewan,52.1823,-106.6515,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923737&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23737,2021
23791,Tuboscope Bonnyville,Tuboscope Canada,7401 50th,Bonnyville,Alberta,54.2701,-110.8034,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0923791&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/23791,2021
24216,Division Meadowbank,Agnico Eagle Mines Ltd.,,Baker Lake,Nunavut,65.0149,-96.0524,1.77,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0924216&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/24216,2021
25054,Chilcotin Training Area,Department of National Defence,,Riske Creek,British Columbia,52.04357,-122.50426,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925054&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25054,2021
25155,Hope Bay Project,Agnico Eagle Mines Limited,,Cambridge Bay,Nunavut,68.0399,-106.574464,3.46,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925155&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25155,2021
25183,Plant 1,Ontario Drive and Gear Ltd.,220 Bergey Court,New Hamburg,Ontario,43.376134,-80.696034,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925183&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25183,2021
25188,Mine Canadian Malartic Gp,Canadian Malartic Gp,,Malartic,Quebec,48.124507,-78.129272,14.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925188&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25188,2021
25218,Cam Tran Pacific,Cam Tran Co Ltd.,,Chilliwack,British Columbia,49.16263,-121.94282,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925218&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25218,2021
25267,Nisku Rig Solutions,Dreco Energy Services Ulc,506 17th Ave,Nisku,Alberta,53.331289,-113.528895,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925267&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25267,2021
25427,Hoerbiger Finestamping Inc.,Hoerbiger Finestamping Inc.,555 Parkside Drive,Waterloo,Ontario,43.495184,-80.545567,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925427&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25427,2021
25433,Mj Manufacturing,MJ Manufacturing,2457 Lakeshore Road West,Mississauga,Ontario,43.4895,-79.6235,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925433&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25433,2021
25434,New Afton,New Gold Inc.,,Kamloops,British Columbia,50.66082,-120.512424,1.3,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925434&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25434,2021
25458,Becker Cogeneration Plant,1721027 Ontario Inc.,2 Becker Road,Hornepayne,Ontario,49.20549,-84.67088,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0925458&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/25458,2021
26120,Howden Aliphair - Winnipeg Facility,Howden Alphair Ventilating Systems Inc.,1221 Sherwin Road,Winnipeg,Manitoba,49.914726,-97.210672,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926120&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26120,2021
26132,Young-Davidson,Alamos Gold Incorporated,,Matachewan,Ontario,47.94722,-80.67722,0.4,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926132&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26132,2021
26224,Inktech International Corporation,Inktech International Corporation,,Toronto,Ontario,43.760855,-79.55052,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926224&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26224,2021
26259,Jansen Project,Bhp Canada Inc.,,Saskatoon,Saskatchewan,51.88147,-104.7276,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926259&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26259,2021
26263,Gertrude Pit,Vale Canada Limited,,Lively,Ontario,46.458,-81.2115,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926263&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26263,2021
26287,Calgary Enerflow - Shop 3,Nov Enerflow Ulc,8625 68 Avenue South,Calgary,Alberta,50.977088,-113.936269,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926287&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26287,2021
26403,Fort Hills Oil Sands,Fort Hills Energy L.P.,,Fort McMurray,Alberta,57.39207,-111.567907,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926403&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26403,2021
26406,Viconics Technologies Inc.,Viconics Technologies Inc.,9245 Langelier Boulevard,Saint-Leonard,Quebec,45.60493,-73.60282,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926406&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26406,2021
26420,General Dynamics Canada Ottawa,General Dynamics Canada,1941 Robertson Road,Ottawa,Ontario,45.327678,-75.825094,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926420&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26420,2021
26424,Métoplus Inc.,Metoplus Inc.,,Saint-Augustin-de-Desmaures,Quebec,46.75153,-71.43881,2.8,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926424&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26424,2021
26445,Nanaimo,Gfl Environmental Services Inc.,Maughan Road,Nanaimo,British Columbia,49.13594,-123.871,0.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926445&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26445,2021
26446,Newalta Spirit River,Newalta Corporation,106 - 10127 121 Avenue,Grand Prairie,Alberta,55.76477,-118.98657,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0926446&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/26446,2021
27053,299 Orenda Road,Gray Tools Canada Inc.,,Brampton,Ontario,43.698832,-79.715223,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927053&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27053,2021
27090,Moore's Industrial Service Ltd.,Moore's Industrial Service Ltd.,,Calgary,Alberta,51.079128,-114.01533,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927090&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27090,2021
27111,Union Drawn Steel,Union Drawn Steel II LP,,Hamilton,Ontario,43.25923,-79.80834,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927111&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27111,2021
27506,Kearl Oil Sands Processing Plant and Mine,Imperial Oil Resources Limited,,Fort McKay,Alberta,57.39692,-111.07162,9.3,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927506&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27506,2021
27715,Xps Centre,Glencore Canada Corporation,,Falconbridge,Ontario,46.57831,-80.80763,25.74,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927715&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27715,2021
27867,Eci Tillsonburg,Electrical Components Canada Inc.,91 Lincoln Street East,Tillsonburg,Ontario,42.853808,-80.716318,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927867&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27867,2021
27913,Weir Minerals Elliot Lake,Weir Canada Inc.,9 Roddis Road,Elliott Lake,Ontario,46.40177,-82.66723,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927913&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27913,2021
27915,Régie Intermunicipale Argenteuil Deux-Montagnes (Riadm),Waste Management of Canada Corporation,,Lachute,Quebec,45.609745,-74.239463,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927915&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27915,2021
27917,Veolia Es Canada Services Industriels Inc.,Veolia ES Canada Services Industriels Inc.,,St-Hyacinthe,Quebec,45.65029,-72.97023,7.24,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927917&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27917,2021
27956,Port Hawkesbury Biomass Cogeneration Power Plant,Nova Scotia Power Incorporated,,Point Tupper,Nova Scotia,45.5982,-61.3601,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0927956&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/27956,2021
28026,Slacan Industries Inc,Slacan Industries Inc,,Brantford,Ontario,43.169527,-80.23443,0.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928026&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28026,2021
28434,Als Kamloops,ALS Canada Ltd.,,Kamloops,British Columbia,50.658029,-120.441244,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928434&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28434,2021
28450,Surrey,Armtec Limited Partnership,19060 54th Avenue,Surrey,British Columbia,49.10033,-122.69467,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928450&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28450,2021
28455,Milne Port Site,Baffinland Iron Mines,,N/A,Nunavut,71.88444,-80.88611,1.2,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928455&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28455,2021
28456,Mary River Mine Site,Baffinland Iron Mines,,N/A,Nunavut,71.3146,-79.28194,2.3,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928456&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28456,2021
28580,Quinn Pumps Canada Ltd.,Quinn Pumps Canada Ltd.,,Red Deer,Alberta,52.305734,-113.795534,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928580&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28580,2021
28587,Giffin Canada,Giffin Sheet Metals Ltd.,,Toronto,Ontario,43.7251,-79.46332,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928587&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28587,2021
28726,North American Lithium,North American Lithium,500 du Lithium Route,La Corne,Quebec,48.40579,-77.82782,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928726&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28726,2021
28761,Long Harbour Operations,Vale Newfoundland and Labrador Limited,,Long Harbour,Newfoundland and Labrador,47.40915,-53.81169,4.13,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928761&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28761,2021
28948,American Iron & Metal,American Iron & Metal Company Inc.,75 Windermere Road,Hamilton,Ontario,43.25777,-79.78096,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928948&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28948,2021
28994,Cam Tran Spruce Grove,Cam Tran Co Ltd.,,Spruce Grove,Alberta,53.535,-113.916,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0928994&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/28994,2021
29003,Durham York Energy Centre,Covanta Durham York Renewable Energy Limited Partnership,,Courtice,Ontario,43.87424,-78.75309,0.4,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929003&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29003,2021
29004,Gahcho Kue Mine,De Beers Group,,Kennady Lake,Northwest Territories,63.435072,-109.198927,11.19,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929004&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29004,2021
29191,Mount Milligan Mine,Centerra Gold Inc.,,Bulkley-Nechako C,British Columbia,55.12046,-124.00305,86.24,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929191&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29191,2021
29381,Silvertip Mine,Coeur Silvertip Holdings Ltd.,,Vancouver,British Columbia,59.92736,-130.34199,0.05,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929381&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29381,2021
29384,Gfl Environmental Services Inc (Llyodminster),Gfl Environmental Services Inc.,28 Production Avenue,Lloydminster,Alberta,53.283775,-110.097169,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929384&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29384,2021
29389,Meliadine Gold Project,Agnico Eagle Mines Ltd.,,Rankin Inlet,Nunavut,63.22418,-92.13443,2.76,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929389&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29389,2021
29520,Flowserve Canada Corporation,Flowserve Canada Corp.,225 Speedvale Avenue West,Guelph,Ontario,43.54866,-80.28344,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929520&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29520,2021
29761,Bethune Mine,K+s Potash Canada General Partnership,,Bethune,Saskatchewan,50.647947,-105.378645,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929761&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29761,2021
29763,Sanmina Ottawa (March),Sci-Brockville Corporation,500 March Road,Ottawa,Ontario,45.34504,-75.91875,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929763&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29763,2021
29772,Decast,Decast Ltd.,,Utopia,Ontario,44.33784,-79.81922,0.14,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929772&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29772,2021
29815,Bradshaw Gold Mine,Gowest Gold Ltd.,,District of Cochrane,Ontario,48.74516,-81.17775,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929815&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29815,2021
29877,Borden Gold Mine,Goldcorp Canada Ltd.,,Chapleau,Ontario,47.87057,-83.25873,0.15,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929877&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29877,2021
29886,Crimp Toronto,Crimp Circuits Inc.,675 Petrolia Road,Toronto,Ontario,43.7769,-79.4882,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929886&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29886,2021
29897,Silver Lake Ontario Inc. - Sugar Zone Mine,Silver Lake Ontario Inc.,,White River,Ontario,48.622573,-85.229848,13.91,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929897&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29897,2021
29899,Hebron Platform,Exxonmobil Canada Properties - Hebron,,St. John's,Newfoundland and Labrador,45.535,-48.48556,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929899&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29899,2021
29957,Wilbert,Hammond Manufacturing Co Ltd.,,Guelph,Ontario,43.545,-80.315,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0929957&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/29957,2021
30745,Touquoy Mine,St Barbara Limited,,Middle Musquodoboit,Nova Scotia,44.97361,-62.91917,0.62,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0930745&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/30745,2021
30780,Celestica International Lp- Newmarket,Celestica International Lp,,Newmarket,Ontario,44.06168,-79.42064,0.56,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0930780&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/30780,2021
30829,Hamilton Gun Club,Hamilton Gun Club,,Stoney Creek,Ontario,43.163428,-79.724463,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0930829&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/30829,2021
30911,Port Alberni Facility,Revolution Environmental Solutions Acquisition Gp Inc.,4715 Roger Street,Port Alberni,British Columbia,49.254781,-124.803455,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0930911&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/30911,2021
31202,Weir Minerals Surrey,Weir Canada Inc.,,Surrey,British Columbia,49.064734,-122.700559,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931202&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31202,2021
31254,Cam Tran Sackville,Cam Tran Co Ltd.,,Sackville,New Brunswick,45.894,-64.353,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931254&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31254,2021
31550,Rcmp Technical and Protective Operations Facility (Tpof),Royal Canadian Mounted Police,,Ottawa,Ontario,45.456334,-75.561537,554.49,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931550&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31550,2021
31616,Quantum Lifecycle Partners Lp Edmonton,Quantum Lifecycle Partners Lp,,Edmonton,Alberta,53.59869,-113.33651,10.35,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931616&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31616,2021
31655,Windsor Biosolids Processing Facility,City of Windsor,,Windsor,Ontario,42.2799,-83.0859,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931655&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31655,2021
31670,The Hi-Tech Gears Canada Inc.,The Hi-Tech Gears Canada Inc.,,Guelph,Ontario,43.54239,-80.29155,1.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931670&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31670,2021
31706,Mishi Mine(do Not Use),Wesdome Gold Mines Ltd.,93 Mission Road,Wawa,Ontario,48.10996,-85.44966,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931706&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31706,2021
31796,Soucy Belgen Inc.,Soucy Belgen Inc.,,Drummondville,Quebec,45.84556,-72.44711,98.81,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0931796&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31796,2021
32235,Red Chris Mine,Newcrest Red Chris Mining Limited,37 Highway Highway,Dease Lake,British Columbia,57.733,-129.7676,25.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0932235&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/32235,2021
32343,Rcmp Prtc Firing Range,Royal Canadian Mounted Police,,Chilliwack,British Columbia,49.1025,-121.9754,1.93,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0932343&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/32343,2021
32344,Rcmp Prince George District Office,Royal Canadian Mounted Police,,Prince George,British Columbia,53.92095,-122.7957,0.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0932344&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/32344,2021
32448,Soucy Belgen Sainte-Claire Inc,Soucy Belgen Sainte-Claire Inc,,Sainte-Claire,Quebec,46.60139,-70.8621,17.23,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0932448&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/32448,2021
32464,G&W Brampton,G&W Canada Corporation,,Brampton,Ontario,43.61692,-79.78306,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0932464&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/32464,2021
33001,Main Factory,Pacific Energy Fireplace Products Ltd.,,Duncan,British Columbia,48.76648,-123.70061,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0933001&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/33001,2021
33027,Umicore Precious Metals Canada Inc.,Umicore Precious Metals Canada Inc.,,Markham,Ontario,43.82599,-79.33032,0.87,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0933027&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/33027,2021
